Job Title,Job Info,Position,Employer,City,Province,Skill,Seniority,Work Type,Industry Type,Min_Salary,Max_Salary,Avg_Salary,Skill_List,Education_Level
Senior Supply Chain Data Analysts,Intermediate Data Support Analyst (6-Month Contract),Analyst,AGF Management Limited,Toronto,ON,"Eagle, Sql, Excel, Vba, Database",Mid,In-Person,Technology,30240.56,57200.0,43720.28,"['eagle', 'sql', 'excel', 'vba', 'database']",Bachelor's
Senior Data Analysts,Program Data Analyst,Data Analyst,Nova Scotia School Boards (NSSB),Berwick,NS,Excel,ANY,In-Person,Education,46531.0,58164.0,52347.5,['excel'],Bachelor's
Senior Data Analysts,Quantitative Data Analyst,Quantitative Analyst,The Mustard Seed Society,Calgary,AB,"Tableau, Sql, Php, Excel, Power Bi, Python, Vba, R",ANY,In-Person,Others,69000.0,86000.0,77500.0,"['tableau', 'sql', 'php', 'excel', 'power bi', 'python', 'vba', 'r']",Bachelor's
Systems and Data Analysts,Methods Analyst I - Wellness Data Analyst,Data Analyst,City of Edmonton,Edmonton,AB,"Power Bi, Excel",Junior,In-Person,Technology,81239.9,101495.59,91367.745,"['power bi', 'excel']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Moncton,NB,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Business and Technical Analysts,Jr. QA Analyst,Analyst,indikor.com,Remote,Undef,"Sql, Github, C#, Gitlab, Javascript",Junior,Remote,Others,64123.59,86600.0,75361.795,"['sql', 'github', 'c#', 'gitlab', 'javascript']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Mount Pearl,NL,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Milton,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Systems and Data Analysts,"Senior Analyst, Data Integration, Methods and Tools",Analyst,Canadian Institute for Health Information,Ottawa,ON,"Python, R, Machine Learning",Senior,In-Person,Technology,76000.0,89440.0,82720.0,"['python', 'r', 'machine learning']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Boucherville,QC,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Data Analysts,"Business Data Analyst, Reporting & Audit",Data Analyst,PartnerRe,Toronto,ON,"Vba, Sql, Power Bi, Alteryx",ANY,In-Person,Others,69000.0,86000.0,77500.0,"['vba', 'sql', 'power bi', 'alteryx']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Woodstock,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Business Systems Analysts,Business Systems Analyst (Technical),System Analyst,BMO Financial Group,Toronto,ON,"Database, Sql",ANY,In-Person,Finance,74800.0,138600.0,106700.0,"['database', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Ottawa,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Business Analysts,Senior Business Analyst (Data),Business Analyst,Healthcare of Ontario Pension Plan (HOOPP),Toronto,ON,"Snowflake, Sql, Eagle",Senior,In-Person,Healthcare,30240.56,57200.0,43720.28,"['snowflake', 'sql', 'eagle']",Bachelor's
Systems and Data Analysts,Supply Chain & Master Data Analyst,Data Analyst,Longo's,Vaughan,ON,"Excel, Factor",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['excel', 'factor']",Bachelor's
Senior Supply Chain Data Analysts,"Business Analyst Student, Transportation Analytics (12 months) - Fall 2024",Business Analyst,Canadian Tire Corporation,Mississauga,ON,"Power Bi, Tableau, Excel, Sql",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['power bi', 'tableau', 'excel', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Kelowna,BC,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Lakeside,NS,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,TC Energy,Calgary,AB,"Power Bi, Power Platform",ANY,In-Person,Energy,65000.0,87000.0,76000.0,"['power bi', 'power platform']",Bachelor's
Senior Supply Chain Data Analysts,"Business Data Analyst, Retro Admin",Data Analyst,PartnerRe,Toronto,ON,"Vba, Sql, Alteryx",ANY,In-Person,Others,68500.0,87000.0,77750.0,"['vba', 'sql', 'alteryx']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Mississauga,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,Blue Box Analyst,Analyst,Canadian Tire Corporation,Toronto,ON,"Power Bi, Excel, Sql",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['power bi', 'excel', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,"Business Analyst Student, Courier Operations (12 months) - Fall 2024",Business Analyst,Canadian Tire Corporation,Mississauga,ON,"Tableau, Sql, Excel, Power Bi, Python",ANY,In-Person,Others,30240.56,57200.0,43720.28,"['tableau', 'sql', 'excel', 'power bi', 'python']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Winnipeg,MB,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Business and Marketing Analysts,"Analyst, Global Investment Banking, Global Diversified Industries",Analyst,CIBC,Toronto,ON,Excel,ANY,In-Person,Others,65000.0,87000.0,76000.0,['excel'],Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Regina,SK,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Business Intelligence Consulting Associate - Summer 2025,Data Associate,RSM US LLP,Vancouver,BC,"Sql, Database, Excel, SQL, Html, Database",Mid,In-Person,Others,63800.0,76125.0,69962.5,"['sql', 'database', 'excel', 'sql', 'html', 'database']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Victoria,BC,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Database Analysts,Programmer Analyst,Programmer,University of British Columbia,Vancouver,BC,"Sql, Database, Tableau, Database, Power BI, Ssrs, C#, Qlikview, Excel",ANY,In-Person,Technology,30240.56,57200.0,43720.28,"['sql', 'database', 'tableau', 'database', 'power bi', 'ssrs', 'c#', 'qlikview', 'excel']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Port Coquitlam,BC,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Toronto,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Financial and Operational Analysts,Servicing Analyst,Analyst,BMO Financial Group,Toronto,ON,Undef,ANY,In-Person,Finance,37500.0,69500.0,53500.0,['undef'],Bachelor's
Senior Business Intelligence Analysts,Financial Data Analyst and Report Developer,Developer,Stir Consulting Inc.,MontrÃƒÂ©al,QC,"Python, Vba, Sql",ANY,In-Person,Consulting,104000.0,104000.0,104000.0,"['python', 'vba', 'sql']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Thunder Bay,ON,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Business Analysts,Senior QA Analyst,Analyst,Viv Technologies Inc.,Remote in Toronto,ON,Undef,Senior,Remote,Technology,66000.0,84500.0,75250.0,['undef'],Bachelor's
Senior Business Intelligence Analysts,Principal Business Continuity Analyst,Analyst,Dayforce,Remote,Undef,Database,Senior,Remote,Others,83500.0,149300.0,116400.0,['database'],Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Calgary,AB,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,IT Business Analyst - Regular Full-Time,Business Analyst,District of Squamish,Squamish,BC,"C#, Database",ANY,In-Person,Others,87734.4,87734.4,87734.4,"['c#', 'database']",Bachelor's
Business Systems Analysts,"Business Systems Analyst, Capital Markets Technology, Hybrid",System Analyst,Scotiabank,Toronto,ON,"Sql, Perl, Shell, Python, Html, Excel, Gap, Java",ANY,Hybrid,Finance,85816.8,91520.0,88668.4,"['sql', 'perl', 'shell', 'python', 'html', 'excel', 'gap', 'java']",Bachelor's
Financial and Operational Analysts,"Analyst, Local Sales Pricing",Analyst,SYSCO FOOD SERVICES,Remote in Edmonton,AB,"Maple, Excel, Sql",ANY,Remote,Service,45016.0,93603.0,69309.5,"['maple', 'excel', 'sql']",Bachelor's
Business and Technical Analysts,"Business Analyst, ServiceNow, Scotiabank",Business Analyst,Scotiabank,Toronto,ON,Database,ANY,In-Person,Finance,64123.59,86600.0,75361.795,['database'],Bachelor's
Senior Business Intelligence Analysts,Customs Compliance Analyst,Analyst,Panasonic Corporation,Mississauga,ON,Excel,ANY,In-Person,Others,68000.0,88300.0,78150.0,['excel'],Bachelor's
Senior Supply Chain Data Analysts,Business Analyst- Captial Markets @ Toronto - Hybrid - Fulltime,Business Analyst,Atlantis IT group,Toronto,ON,Undef,ANY,Hybrid,Technology,68500.0,87000.0,77750.0,['undef'],Bachelor's
Database Analysts,database analyst,Analyst,TEI Web Solutions,North Vancouver,BC,Database,ANY,In-Person,Consulting,79040.0,81120.0,80080.0,['database'],Bachelor's
Senior Supply Chain Data Analysts,"Senor. Analyst, People Process & Technology",Analyst,Loblaw Companies Limited,Brampton,ON,Undef,ANY,In-Person,Technology,68500.0,87000.0,77750.0,['undef'],Bachelor's
Business and Marketing Analysts,Asset Investment Analyst,Analyst,Toronto Hydro,Toronto,ON,"Database, Tableau, Sql, Alteryx, Python, R",ANY,In-Person,Others,65000.0,87000.0,76000.0,"['database', 'tableau', 'sql', 'alteryx', 'python', 'r']",Bachelor's
Senior Supply Chain Data Analysts,"2024 Capital Markets, Global Credit, Fall Business Systems Analyst (4 Months)",System Analyst,Royal Bank of Canada,Toronto,ON,Undef,ANY,In-Person,Finance,68500.0,87000.0,77750.0,['undef'],Bachelor's
Senior Business Analysts,Senior Allocations Analyst,Analyst,Arc'teryx,North Vancouver,BC,Excel,Senior,In-Person,Others,80000.0,100000.0,90000.0,['excel'],Bachelor's
Senior Supply Chain Data Analysts,Functional Analyst,Analyst,Desjardins,MontrÃƒÂ©al,QC,Sas,ANY,In-Person,Others,68500.0,87000.0,77750.0,['sas'],Bachelor's
Senior Business Analysts,Senior Business Analyst,Business Analyst,Port of Vancouver,Vancouver,BC,"Excel, Jira",Senior,In-Person,Others,66000.0,84500.0,75250.0,"['excel', 'jira']",Bachelor's
Senior Business Analysts,Senior Allocations Analyst,Analyst,Arc'teryx,North Vancouver,BC,Excel,Senior,In-Person,Others,80000.0,100000.0,90000.0,['excel'],Bachelor's
Senior Supply Chain Data Analysts,Functional Analyst,Analyst,Desjardins,MontrÃƒÂ©al,QC,Sas,ANY,In-Person,Others,68500.0,87000.0,77750.0,['sas'],Bachelor's
Senior Business Intelligence Analysts,"Senior Analyst, Health Indicators and Client Support",Analyst,Canadian Institute for Health Information,Toronto,ON,"Python, Vue, Sas, Python",Senior,In-Person,Technology,68000.0,88300.0,78150.0,"['python', 'vue', 'sas', 'python']",Bachelor's
Senior Business Intelligence Analysts,"Technical Business Analyst, Capital Markets Technology with Credit Derivatives",Business Analyst,Scotiabank,Toronto,ON,"Sql, Gap, Excel",ANY,In-Person,Finance,68000.0,88300.0,78150.0,"['sql', 'gap', 'excel']",Bachelor's
Senior Business Analysts,"Senior Business Analyst, GFT",Business Analyst,Royal Bank of Canada,Vancouver,BC,"Sql, Tableau, Excel, Gap, Snowflake, Teradata",Senior,In-Person,Finance,66000.0,84500.0,75250.0,"['sql', 'tableau', 'excel', 'gap', 'snowflake', 'teradata']",Bachelor's
Senior Supply Chain Data Analysts,Senior Business Analyst - Supply Chain Optimization,Business Analyst,Vancouver Fraser Port Authority,Vancouver,BC,"Excel, Jira",Senior,In-Person,Technology,68500.0,87000.0,77750.0,"['excel', 'jira']",Bachelor's
Senior Business Intelligence Analysts,Loyalty Campaign & Offer Analyst,Analyst,Parkland Corporation,Calgary,AB,"Database, Tableau, Power BI, Sql, Excel, Python",ANY,In-Person,Real Estate,68000.0,88300.0,78150.0,"['database', 'tableau', 'power bi', 'sql', 'excel', 'python']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Toronto,ON,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Claims Compliance Analyst -,Analyst,Allstate,Remote in South Dundas,ON,"Tableau, Excel",ANY,Remote,Government,68000.0,88300.0,78150.0,"['tableau', 'excel']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Hamilton,ON,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Business Analysts,Business Analyst 7735-0214,Business Analyst,Foilcon,Toronto,ON,"Sql, Gap, Power BI",ANY,In-Person,Technology,66000.0,84500.0,75250.0,"['sql', 'gap', 'power bi']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Ottawa,ON,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Senior Business Intelligence Engineer (GCS),Data Engineer,Royal Bank of Canada,Toronto,ON,"Python, Sql, Tableau, Jira, Html, Github, Powershell, Javascript",Senior,In-Person,Finance,68000.0,88300.0,78150.0,"['python', 'sql', 'tableau', 'jira', 'html', 'github', 'powershell', 'javascript']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Waterloo,ON,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Calgary,AB,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Business Analysts,Senior Actuarial Analyst,Analyst,Northbridge Financial Corporation,Toronto,ON,C,Senior,In-Person,Finance,66000.0,84500.0,75250.0,['c'],Bachelor's
Senior Business Intelligence Analysts,"Board and CEO Practice, Senior Business Analyst",Business Analyst,Egon Zehnder,MontrÃƒÂ©al,QC,Undef,Senior,In-Person,Others,68000.0,88300.0,78150.0,['undef'],Bachelor's
Senior Business Intelligence Analysts,Pricing & Legal Project Management Analyst,Analyst,Gowling WLG,Vancouver,BC,"Power Bi, Excel, Database, Sql",ANY,In-Person,Others,54000.0,75000.0,64500.0,"['power bi', 'excel', 'database', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,Total Rewards Analyst,Analyst,SAIT,Calgary,AB,Excel,ANY,In-Person,Technology,65000.0,85000.0,75000.0,['excel'],Bachelor's
Financial and Operational Analysts,"Senior Analyst, Revenue Growth Pricing",Analyst,Corby Spirit and Wine Limited,Toronto,ON,"Excel, Machine Learning, Power BI",Senior,In-Person,Technology,50000.0,76458.0,63229.0,"['excel', 'machine learning', 'power bi']",Bachelor's
Senior Business Intelligence Analysts,Senior Business Analyst Order to Cash,Business Analyst,Purolator,Mississauga,ON,"Excel, Excel",Senior,In-Person,Others,68000.0,88300.0,78150.0,"['excel', 'excel']",Bachelor's
Senior Business Intelligence Analysts,Learning & Development Analyst Student,Analyst,PCL Construction,Edmonton,AB,"Power BI, Tableau, Excel",ANY,In-Person,Construction,68000.0,88300.0,78150.0,"['power bi', 'tableau', 'excel']",Bachelor's
Senior Business Intelligence Analysts,"Technical Business Analyst, Capital Markets Technology, eFX",Business Analyst,Scotiabank,Toronto,ON,"Sql, Gap, Excel",ANY,In-Person,Finance,68000.0,88300.0,78150.0,"['sql', 'gap', 'excel']",Bachelor's
Senior Supply Chain Data Analysts,Senior Analyst Supply Chain Systems,System Analyst,Loblaw Companies Limited,Brampton,ON,"Power Bi, Excel",Senior,In-Person,Technology,68500.0,87000.0,77750.0,"['power bi', 'excel']",Bachelor's
Systems and Data Analysts,Data Analyst & BI Specialist,Data Specialist,UniUni (Uni Express Inc.),Remote,Undef,"Sql, Aws",Senior,Remote,Media,70000.0,90000.0,80000.0,"['sql', 'aws']",Bachelor's
Senior Data Analysts,"Data Analyst, Business Intelligence",BI Analyst,Bell,Toronto,ON,"Sas, Sql, Teradata",ANY,In-Person,Others,69000.0,86000.0,77500.0,"['sas', 'sql', 'teradata']",Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,TripNinja,Remote,Undef,"Power BI, Aws, Sql",ANY,Remote,Others,80000.0,90000.0,85000.0,"['power bi', 'aws', 'sql']",Bachelor's
Senior Data Analysts,Senior Data Analyst,Data Analyst,Scene+,Toronto,ON,"Sql, Python, Tableau, Machine Learning",Senior,In-Person,Others,69000.0,86000.0,77500.0,"['sql', 'python', 'tableau', 'machine learning']",Bachelor's
Senior Supply Chain Data Analysts,Power BI Developer | Data Analyst,Developer,Silver Gold Bull Inc.,Calgary,AB,"Power Bi, Sql, Mysql, Excel, Zoho Analytics, Database",ANY,In-Person,Others,65000.0,120000.0,92500.0,"['power bi', 'sql', 'mysql', 'excel', 'zoho analytics', 'database']",Bachelor's
Senior Business Intelligence Analysts,Data and Business Intelligence Analyst,BI Analyst,University of Toronto,Toronto,ON,"Sql, Database, Excel, Power Bi, Python, Postgresql",ANY,In-Person,Technology,30240.56,84813.0,57526.78,"['sql', 'database', 'excel', 'power bi', 'python', 'postgresql']",Bachelor's
Senior Supply Chain Data Analysts,Power BI Developer | Data Analyst,Developer,Silver Gold Bull Inc.,Calgary,AB,"Power Bi, Sql, Mysql, Excel, Zoho Analytics, Database",ANY,In-Person,Others,65000.0,120000.0,92500.0,"['power bi', 'sql', 'mysql', 'excel', 'zoho analytics', 'database']",Bachelor's
Senior Supply Chain Data Analysts,"Data Analyst, BORN Ontario, Temporary Full-Time (1.0)",Data Analyst,CHEO,Ottawa,ON,"Sas, Excel, Sql, Database",ANY,In-Person,Others,72883.2,89440.0,81161.6,"['sas', 'excel', 'sql', 'database']",Bachelor's
Senior Business Intelligence Analysts,Program Reporting Analyst,Analyst,Turner & Townsend,Toronto,ON,Undef,ANY,In-Person,Others,68000.0,88300.0,78150.0,['undef'],Bachelor's
Senior Business Intelligence Analysts,"Program Management, Business Analyst (16 Month Contract)",Business Analyst,L3Harris Technologies,Waterdown,ON,"Sql, Excel",ANY,In-Person,Technology,68000.0,88300.0,78150.0,"['sql', 'excel']",Bachelor's
Senior Data Analysts,Data Integrity Analyst,Analyst,Shared Health,Winnipeg,MB,Undef,ANY,In-Person,Healthcare,30240.56,57200.0,43720.28,['undef'],Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,Teleperformance,Toronto,ON,"Excel, Sql",ANY,In-Person,Others,65000.0,87000.0,76000.0,"['excel', 'sql']",Bachelor's
Senior Supply Chain Data Analysts,"Business Analyst, Sr",Business Analyst,Saskatchewan Blue Cross,Saskatoon,SK,"Excel, Jira",Senior,In-Person,Others,68500.0,87000.0,77750.0,"['excel', 'jira']",Bachelor's
Systems and Data Analysts,Field Data Capture Analyst,Analyst,i3 Energy Canada Ltd.,Calgary,AB,Undef,ANY,In-Person,Energy,76000.0,89440.0,82720.0,['undef'],Bachelor's
Business and Marketing Analysts,Business Analyst,Business Analyst,Scotiabank,Toronto,ON,"Gap, Sql, Database",ANY,In-Person,Finance,65000.0,87000.0,76000.0,"['gap', 'sql', 'database']",Bachelor's
